Origin	Ann_ID	Skill	Knowledge	Interest
ALL	Acceleration	4.380952380952381	5.84126984126984	0.0
ALL	Prior_art	5.166666666666667	8.722222222222221	0.0
ALL	Mass_production	7.986111111111111	4.578703703703703	0.0
ALL	Author	2.0	2.0	0.0
ALL	Gourmet	5.75	1.9166666666666665	0.0
ALL	Index_(boek)	3.2857142857142856	3.2857142857142856	0.0
ALL	Digital_photography	2.5555555555555554	2.5555555555555554	0.0
ALL	Search_and_seizure	0.0	9.333333333333334	0.0
ALL	Innovation	2.3	11.566666666666666	0.0
ALL	Java_Virtual_Machine	0.6666666666666667	1.3333333333333333	1.0
ALL	Peer-to-peer	0.0	4.6	0.0
ALL	Background_artist	0.0	11.2	1.0
ALL	Designer	1.0	1.0	1.0
ALL	Business	0.0	9.333333333333334	0.0
ALL	Philosophy	2.875	2.875	0.0
ALL	YouTube	7.666666666666667	4.555555555555555	1.0
ALL	Computer_program	8.75	14.666666666666666	5.0
ALL	Guide	2.3333333333333335	2.3333333333333335	0.0
ALL	Web_2~0	7.666666666666667	2.5555555555555554	0.0
ALL	20e_eeuw	3.2857142857142856	3.2857142857142856	0.0
ALL	Translation	0.0	5.0	0.0
ALL	Quality_(business)	6.571428571428571	2.1904761904761902	0.0
ALL	Sound	0.0	2.0	1.0
ALL	Conducting	5.777777777777778	4.814814814814815	0.0
ALL	Anxiety	0.0	2.0	1.0
ALL	Peer_review	1.3333333333333335	2.6666666666666665	0.0
ALL	Scenario	0.6666666666666667	1.3333333333333333	1.0
ALL	Consumer_behaviour	6.814814814814815	5.679012345679012	0.0
ALL	Analysis	10.133333333333333	12.911111111111111	0.0
ALL	Simulation	18.61904761904762	17.158730158730158	0.0
ALL	Project	46.269642857142856	27.951190476190476	0.0
ALL	Exploration	5.833333333333334	5.833333333333334	0.0
ALL	Visual_system	4.0	4.0	0.0
ALL	Robbery	1.0	1.0	1.0
ALL	Mechanical_engineering	8.305555555555555	14.694444444444443	0.0
ALL	Organization	3.2857142857142856	3.2857142857142856	0.0
ALL	Video_camera	1.0	1.0	1.0
ALL	Electric_motor	4.380952380952381	5.84126984126984	0.0
ALL	Mechanics	21.156349206349205	20.01243386243386	0.0
ALL	New_product_development	23.73015873015873	14.846560846560845	0.0
ALL	Product_design	2.990476190476191	20.60952380952381	0.0
ALL	Telephone	7.666666666666667	7.666666666666667	0.0
ALL	Clinic	2.0	6.0	4.0
ALL	COBOL	1.5333333333333328	9.666666666666666	1.0
ALL	Storyboard	0.0	2.0	1.0
ALL	Microsoft_Office	1.0	3.0	2.0
ALL	Fear	0.0	2.0	1.0
ALL	Faculty_(division)	4.6	8.542857142857143	0.0
ALL	Mathematical_analysis	12.686507936507937	20.535714285714285	0.0
ALL	Wealth	10.0	24.666666666666668	17.0
ALL	Microsoft_Word	1.0	3.0	2.0
ALL	Sun_Microsystems	0.0	2.0	1.0
ALL	Set_theory	24.057142857142857	17.876190476190477	0.0
ALL	User_interface_design	2.875	2.875	0.0
ALL	Power_(physics)	10.952380952380953	8.03174603174603	0.0
