Origin	Ann_ID	Skill	Knowledge	Interest
ALL	Interactivity	28.000000000000004	36.0	0.0
ALL	Acceleration	70.58823529411765	70.58823529411765	0.0
ALL	User_interface	29.411764705882355	52.0	0.0
ALL	Mass_production	47.05882352941176	52.94117647058824	0.0
ALL	Display_device	54.54545454545454	54.54545454545454	0.0
ALL	Chart	53.333333333333336	53.333333333333336	0.0
ALL	Digital_photography	66.66666666666666	66.66666666666666	0.0
ALL	Array_data_structure	0.0	80.0	0.0
ALL	Broadcast_programming	0.0	46.15384615384615	0.0
ALL	Innovation	32.0	36.0	0.0
ALL	Integrated_circuit	30.434782608695656	52.17391304347826	0.0
ALL	Document	28.000000000000004	48.0	0.0
ALL	Cultural_history	66.66666666666666	55.55555555555556	0.0
ALL	Lecturer	56.52173913043478	72.0	0.0
ALL	Designer	68.0	52.0	50.0
ALL	Opportunity_cost	82.6086956521739	82.6086956521739	0.0
ALL	Business	23.52941176470588	47.05882352941176	0.0
ALL	Navigation	72.22222222222221	72.22222222222221	0.0
ALL	Philosophy	54.347826086956516	54.347826086956516	0.0
ALL	YouTube	68.18181818181817	68.18181818181817	0.0
ALL	Computer_program	23.52941176470588	47.05882352941176	0.0
ALL	Ethics	60.86956521739131	60.86956521739131	0.0
ALL	Sustainability	64.0	48.0	0.0
ALL	Cognitive_science	82.6086956521739	82.6086956521739	0.0
ALL	Craft	0.0	66.66666666666666	66.66666666666666
ALL	Diary	71.42857142857143	78.57142857142857	0.0
ALL	Physical_exercise	68.42105263157895	63.1578947368421	0.0
ALL	Statistical_hypothesis_testing	0.0	40.0	0.0
ALL	Translation	32.0	26.0	0.0
ALL	Quality_(business)	76.47058823529412	76.47058823529412	0.0
ALL	Sound	0.0	68.0	34.61538461538461
ALL	Peer_review	22.22222222222222	44.44444444444444	0.0
ALL	Regular_expression	82.35294117647058	81.57894736842105	0.0
ALL	Cognition	0.0	30.0	0.0
ALL	Typeface	66.66666666666666	66.66666666666666	66.66666666666666
ALL	Iteration	22.0	22.0	0.0
ALL	Consumer_behaviour	60.0	60.0	0.0
ALL	Analysis	60.0	60.0	0.0
ALL	Simulation	56.52173913043478	52.17391304347826	0.0
ALL	Project	28.000000000000004	32.0	0.0
ALL	Conversation	0.0	80.76923076923077	0.0
ALL	New_product_development	52.17391304347826	52.17391304347826	0.0
ALL	Visual_system	63.1578947368421	68.0	0.0
ALL	Mechanical_engineering	64.70588235294117	70.58823529411765	0.0
ALL	Organization	68.0	52.0	0.0
ALL	Built_environment	64.70588235294117	64.70588235294117	0.0
ALL	Usability	34.78260869565217	30.434782608695656	0.0
ALL	Mechanics	41.17647058823529	41.17647058823529	0.0
ALL	Fashion	0.0	55.55555555555556	0.0
ALL	Local_government	22.0	26.0	0.0
ALL	Laptop	80.0	80.0	0.0
ALL	Product_design	28.000000000000004	32.0	0.0
ALL	Telephone	53.333333333333336	46.666666666666664	0.0
ALL	Planning	60.86956521739131	60.86956521739131	27.27272727272727
ALL	COBOL	26.08695652173913	52.17391304347826	0.0
ALL	Index_(publishing)	80.0	80.0	0.0
ALL	Process_control	57.89473684210527	47.368421052631575	0.0
ALL	Personalization	44.44444444444444	55.55555555555556	0.0
ALL	Search_and_seizure	0.0	85.71428571428571	0.0
ALL	Life-cycle_assessment	36.666666666666664	36.666666666666664	0.0
ALL	Case_study	72.0	68.0	0.0
ALL	Debate	76.0	76.0	0.0
ALL	Mathematical_analysis	76.47058823529412	73.68421052631578	0.0
ALL	Academic_publishing	33.33333333333333	19.047619047619047	0.0
ALL	Statistics	33.33333333333333	33.33333333333333	0.0
ALL	Wealth	78.57142857142857	78.57142857142857	66.66666666666666
ALL	Clock	0.0	66.66666666666666	66.66666666666666
ALL	Broadband	64.0	64.0	0.0
ALL	Integral	58.82352941176471	58.82352941176471	0.0
ALL	System	28.000000000000004	32.0	0.0
ALL	Interaction	20.0	20.0	0.0
ALL	User_experience	28.57142857142857	28.57142857142857	0.0
ALL	Performance	60.0	56.00000000000001	0.0
ALL	Autodidacticism	29.411764705882355	29.411764705882355	0.0
ALL	Streaming_media	66.66666666666666	66.66666666666666	0.0
ALL	Economy	77.77777777777779	77.77777777777779	0.0
ALL	Power_(physics)	82.35294117647058	70.58823529411765	0.0
ALL	Group_theory	0.0	41.17647058823529	0.0
ALL	Risk	0.0	62.0	0.0
ALL	Programming_tool	52.63157894736842	31.57894736842105	0.0
ALL	Meeting	72.0	76.0	73.33333333333333
ALL	Tool	32.0	40.0	0.0
ALL	Prior_art	0.0	82.35294117647058	0.0
ALL	Game	52.63157894736842	14.285714285714285	28.947368421052634
ALL	Construction	0.0	45.45454545454545	0.0
ALL	Facebook	35.714285714285715	35.714285714285715	64.28571428571429
ALL	Mission_statement	52.63157894736842	73.68421052631578	0.0
ALL	Report	56.00000000000001	68.0	0.0
ALL	E-learning	33.33333333333333	33.33333333333333	0.0
ALL	Marketing_mix	82.35294117647058	82.35294117647058	0.0
ALL	Software_design	28.000000000000004	40.0	0.0
ALL	Website	48.0	48.0	0.0
ALL	Electronic_component	41.17647058823529	47.05882352941176	0.0
ALL	Human_nature	56.00000000000001	72.0	0.0
ALL	Observation	42.10526315789473	36.84210526315789	0.0
ALL	Differential_equation	56.00000000000001	56.00000000000001	0.0
ALL	Documentation	33.33333333333333	66.66666666666666	0.0
ALL	Attitude_(psychology)	73.52941176470588	73.52941176470588	0.0
ALL	Computer_programming	77.27272727272727	34.61538461538461	61.53846153846154
ALL	Systems_analysis	73.52941176470588	73.52941176470588	0.0
ALL	Short_film	28.57142857142857	28.57142857142857	0.0
ALL	Unix-like	66.66666666666666	66.66666666666666	66.66666666666666
ALL	Commercial_law	72.22222222222221	72.22222222222221	0.0
ALL	Data_storage_device	41.17647058823529	47.05882352941176	0.0
ALL	Philosophy_of_science	82.0	72.0	0.0
ALL	Drawing	70.58823529411765	64.70588235294117	44.44444444444444
ALL	Rapid_prototyping	53.333333333333336	53.333333333333336	0.0
ALL	Emotion	40.0	40.0	0.0
ALL	Motivation	47.368421052631575	42.857142857142854	0.0
ALL	Concept	24.0	28.000000000000004	0.0
ALL	Chemical_kinetics	70.58823529411765	70.58823529411765	0.0
ALL	Group_dynamics	57.14285714285714	65.21739130434783	0.0
ALL	Image	21.73913043478261	52.0	0.0
ALL	Industrial_design	26.08695652173913	26.08695652173913	0.0
ALL	Shape	64.70588235294117	64.70588235294117	33.33333333333333
ALL	Adobe_Photoshop	81.81818181818183	81.81818181818183	0.0
ALL	Design	20.0	32.0	26.0
ALL	Injection_molding	52.94117647058824	52.94117647058824	0.0
ALL	Content_analysis	60.0	64.0	0.0
ALL	Message	66.66666666666666	66.66666666666666	66.66666666666666
ALL	Technology	16.0	12.0	0.0
ALL	Structured_programming	76.0	82.0	0.0
ALL	Creative_writing	0.0	85.71428571428571	0.0
ALL	Pastel	66.66666666666666	66.66666666666666	0.0
ALL	Software_development_process	78.94736842105263	81.57894736842105	0.0
ALL	Metal	41.17647058823529	35.294117647058826	0.0
ALL	Psychology	64.70588235294117	81.57894736842105	0.0
ALL	Market_research	81.57894736842105	81.57894736842105	0.0
ALL	Humanities	32.0	40.0	0.0
ALL	Electricity	47.05882352941176	52.94117647058824	0.0
ALL	CD-ROM	80.0	80.0	0.0
ALL	Writing	24.0	44.0	0.0
ALL	Tutor	26.0	26.0	0.0
ALL	Pragmatism	76.0	72.0	0.0
ALL	Safety	0.0	56.00000000000001	0.0
ALL	Output	36.84210526315789	52.63157894736842	0.0
ALL	Application_software	39.130434782608695	30.434782608695656	0.0
ALL	Prototype	20.0	32.0	24.0
ALL	Evaluation	40.0	44.0	0.0
ALL	Multinational_corporation	76.66666666666667	76.66666666666667	0.0
ALL	Awareness	52.94117647058824	40.0	0.0
ALL	Blueprint	0.0	30.0	0.0
ALL	Web_2~0	72.22222222222221	72.22222222222221	0.0
